"날짜","종가","시가","고가","저가","거래량","변동 %"
"2023- 01- 08","185,000","185,000","185,000","185,000","","0.00%"
"2023- 01- 06","185,000","185,500","187,000","182,500","729.64K","-0.54%"
"2023- 01- 05","186,000","184,500","190,000","184,000","0.05K","1.92%"
"2023- 01- 04","182,500","177,000","183,500","177,000","744.52K","2.24%"
"2023- 01- 03","178,500","177,500","179,500","173,500","0.06K","-0.56%"
"2023- 01- 02","179,500","179,500","180,000","176,000","428.70K","1.13%"
"2022- 12- 29","177,500","180,000","185,000","177,500","654.00K","-1.39%"
"2022- 12- 28","180,000","179,000","183,500","178,000","0.05K","-0.55%"
"2022- 12- 27","181,000","179,500","182,500","179,000","0.01K","1.40%"
"2022- 12- 26","178,500","178,000","180,500","177,000","0.01K","0.28%"
"2022- 12- 25","178,000","178,000","178,000","178,000","","0.00%"
"2022- 12- 23","178,000","180,500","182,000","178,000","610.50K","-3.52%"
"2022- 12- 22","184,500","182,000","185,500","180,500","464.20K","2.50%"
"2022- 12- 21","180,000","182,500","183,000","180,000","0.00K","-0.28%"
"2022- 12- 20","180,500","182,000","184,000","179,000","621.13K","-1.63%"
"2022- 12- 19","183,500","179,500","184,000","179,500","470.88K","1.66%"
"2022- 12- 18","180,500","180,500","180,500","180,500","","0.00%"
"2022- 12- 16","180,500","178,000","182,500","177,500","906.45K","-1.10%"
"2022- 12- 15","182,500","190,500","191,000","182,500","0.02K","-5.68%"
"2022- 12- 14","193,500","194,000","195,000","191,500","682.02K","0.26%"
"2022- 12- 13","193,000","195,500","197,000","191,000","690.52K","0.00%"
"2022- 12- 12","193,000","192,500","196,500","190,500","650.89K","-1.03%"
"2022- 12- 11","195,000","195,000","195,000","195,000","","0.00%"
"2022- 12- 09","195,000","187,500","195,000","187,000","1.08M","5.12%"
"2022- 12- 08","185,500","184,500","186,500","181,500","0.00K","1.09%"
"2022- 12- 07","183,500","183,000","187,500","182,500","641.30K","-1.08%"
"2022- 12- 06","185,500","190,000","190,000","185,000","0.10K","-3.13%"
"2022- 12- 05","191,500","187,000","195,000","186,500","0.15K","3.23%"
"2022- 12- 04","185,500","185,500","185,500","185,500","","0.00%"
"2022- 12- 02","185,500","188,000","190,500","185,500","792.18K","-1.07%"
"2022- 12- 01","187,500","194,500","195,000","187,500","0.03K","0.27%"
"2022- 11- 30","187,000","182,000","187,000","180,500","0.01K","2.47%"
"2022- 11- 29","182,500","179,000","183,500","178,500","1.64K","1.11%"
"2022- 11- 28","180,500","184,500","184,500","180,500","0.12K","-2.43%"
"2022- 11- 27","185,000","185,000","185,000","185,000","","0.00%"
"2022- 11- 25","185,000","187,000","189,000","185,000","438.06K","-1.60%"
"2022- 11- 24","188,000","183,500","188,000","183,500","0.72K","3.58%"
"2022- 11- 23","181,500","184,000","186,000","181,000","775.59K","0.55%"
"2022- 11- 22","180,500","181,500","184,500","179,500","627.29K","-1.10%"
"2022- 11- 21","182,500","186,000","187,500","181,000","611.35K","-1.62%"
"2022- 11- 20","185,500","185,500","185,500","185,500","","0.00%"
"2022- 11- 18","185,500","187,500","190,000","184,500","748.65K","-1.33%"
"2022- 11- 17","188,000","188,000","189,500","186,500","823.19K","-0.79%"
"2022- 11- 16","189,500","194,000","194,500","187,000","1.13M","-1.30%"
"2022- 11- 15","192,000","190,000","192,500","188,500","0.02K","1.86%"
"2022- 11- 14","188,500","194,000","194,500","188,000","0.13K","-2.58%"
"2022- 11- 13","193,500","193,500","193,500","193,500","","0.00%"
"2022- 11- 11","193,500","189,000","196,500","186,000","3.28M","9.94%"
"2022- 11- 10","176,000","177,500","180,000","176,000","967.86K","-2.22%"
"2022- 11- 09","180,000","178,500","183,000","177,500","1.59M","1.41%"
"2022- 11- 08","177,500","172,000","179,000","171,000","2.54M","5.03%"
"2022- 11- 07","169,000","177,500","178,000","168,000","0.01K","-2.87%"
"2022- 11- 06","174,000","174,000","174,000","174,000","","0.00%"
"2022- 11- 04","174,000","167,500","174,500","167,500","1.24M","2.96%"
"2022- 11- 03","169,000","168,500","170,500","166,000","0.11K","-2.87%"
"2022- 11- 02","174,000","170,500","177,000","169,000","0.06K","2.05%"
"2022- 11- 01","170,500","168,000","171,000","166,500","760.36K","0.59%"
"2022- 10- 31","169,500","163,500","170,500","161,500","1.58M","5.94%"
"2022- 10- 30","160,000","160,000","160,000","160,000","","0.00%"
"2022- 10- 28","160,000","158,000","161,000","157,000","772.63K","-0.62%"
"2022- 10- 27","161,000","159,000","162,000","156,000","0.01K","0.94%"
"2022- 10- 26","159,500","164,500","165,000","159,000","0.18K","-3.63%"
"2022- 10- 25","165,500","164,500","167,000","164,000","541.06K","0.91%"
"2022- 10- 24","164,000","169,000","170,000","163,000","883.58K","-1.20%"
"2022- 10- 23","166,000","166,000","166,000","166,000","","0.00%"
"2022- 10- 21","166,000","165,000","168,000","164,000","741.23K","-1.48%"
"2022- 10- 20","168,500","168,000","168,500","163,000","1.09M","0.00%"
"2022- 10- 19","168,500","173,000","173,500","168,500","0.25K","-2.32%"
"2022- 10- 18","172,500","170,500","173,000","169,000","0.01K","3.29%"
"2022- 10- 17","167,000","162,500","168,000","160,500","0.02K","0.91%"
"2022- 10- 16","165,500","165,500","165,500","165,500","","0.00%"
"2022- 10- 14","165,500","163,500","168,500","163,000","1.56M","4.42%"
"2022- 10- 13","158,500","160,500","161,000","155,000","1.45M","-2.16%"
"2022- 10- 12","162,000","158,500","164,500","158,000","1.68K","2.21%"
"2022- 10- 11","158,500","157,000","159,500","156,000","0.20K","-0.94%"
"2022- 10- 10","160,000","160,000","160,000","160,000","","0.00%"
"2022- 10- 07","160,000","164,000","167,500","159,500","2.51M","-4.19%"
"2022- 10- 06","167,000","163,500","169,000","163,500","0.34K","1.83%"
"2022- 10- 05","164,000","170,500","176,000","164,000","6.58M","-7.08%"
"2022- 10- 04","176,500","192,000","192,000","175,500","3.71M","-8.79%"
"2022- 10- 03","193,500","193,500","193,500","193,500","","0.00%"
"2022- 09- 30","193,500","191,500","198,000","190,500","911.23K","-1.53%"
"2022- 09- 29","196,500","203,000","205,000","196,000","606.60K","-2.00%"
"2022- 09- 28","200,500","202,500","203,500","198,000","568.78K","-1.96%"
"2022- 09- 27","204,500","202,500","206,000","199,000","637.08K","0.00%"
"2022- 09- 26","204,500","205,500","208,000","204,000","508.53K","-2.85%"
"2022- 09- 25","210,500","210,500","210,500","210,500","","0.00%"
"2022- 09- 23","210,500","207,500","212,500","207,500","574.89K","1.94%"
"2022- 09- 22","206,500","208,000","209,500","204,000","1.04K","-3.05%"
"2022- 09- 21","213,000","216,500","217,000","212,000","0.01K","-2.29%"
"2022- 09- 20","218,000","220,500","222,000","218,000","237.97K","0.00%"
"2022- 09- 19","218,000","219,500","221,000","217,000","480.05K","-0.91%"
"2022- 09- 18","220,000","220,000","220,000","220,000","","0.00%"
"2022- 09- 16","220,000","221,500","223,000","219,500","766.67K","-2.44%"
"2022- 09- 15","225,500","231,000","231,000","225,500","0.12K","-1.96%"
"2022- 09- 14","230,000","228,500","231,000","226,000","547.34K","-3.56%"
"2022- 09- 13","238,500","236,000","239,500","235,500","509.64K","3.02%"
"2022- 09- 08","231,500","233,000","234,500","228,500","536.68K","0.00%"
"2022- 09- 07","231,500","233,500","233,500","228,000","478.66K","-1.49%"
"2022- 09- 06","235,000","237,000","237,500","233,500","0.00K","-0.42%"
"2022- 09- 05","236,000","234,000","238,000","233,500","0.22K","0.85%"
"2022- 09- 04","234,000","234,000","234,000","234,000","","0.00%"
"2022- 09- 02","234,000","237,500","239,000","232,500","372.28K","-0.85%"
"2022- 09- 01","236,000","235,500","238,000","233,000","0.01K","-1.67%"
"2022- 08- 31","240,000","234,500","240,000","232,500","0.81K","0.84%"
"2022- 08- 30","238,000","235,000","239,500","234,500","0.02K","1.71%"
"2022- 08- 29","234,000","232,000","235,500","231,500","0.01K","-3.31%"
"2022- 08- 26","242,000","246,000","246,500","241,500","304.27K","-1.02%"
"2022- 08- 25","244,500","243,000","248,500","242,000","342.88K","1.24%"
"2022- 08- 24","241,500","242,000","243,500","240,500","342.40K","0.21%"
"2022- 08- 23","241,000","243,000","244,500","240,000","0.00K","-1.83%"
"2022- 08- 22","245,500","245,000","247,000","242,000","0.06K","-1.01%"
"2022- 08- 21","248,000","248,000","248,000","248,000","","0.00%"
"2022- 08- 19","248,000","250,500","251,000","246,000","371.00K","-0.80%"
"2022- 08- 18","250,000","254,000","256,000","249,000","698.98K","-3.10%"
"2022- 08- 17","258,000","259,000","260,000","254,500","372.49K","-0.58%"
"2022- 08- 16","259,500","268,500","268,500","258,000","0.02K","-2.26%"
"2022- 08- 15","265,500","265,500","265,500","265,500","","0.00%"
"2022- 08- 12","265,500","267,500","269,500","265,000","392.91K","-0.75%"
"2022- 08- 11","267,500","269,500","271,000","266,000","0.03K","2.10%"
"2022- 08- 10","262,000","262,500","266,000","261,000","316.39K","-1.13%"
"2022- 08- 09","265,000","260,000","267,000","259,500","0.03K","2.51%"
"2022- 08- 08","258,500","261,500","261,500","257,000","0.02K","-3.18%"
"2022- 08- 07","267,000","267,000","267,000","267,000","","0.00%"
"2022- 08- 05","267,000","277,500","281,000","265,500","946.70K","-2.38%"
"2022- 08- 04","273,500","272,000","277,500","271,000","0.53K","1.67%"
"2022- 08- 03","269,000","256,000","271,000","255,000","829.23K","3.86%"
"2022- 08- 02","259,000","260,500","260,500","254,000","482.17K","0.00%"
"2022- 08- 01","259,000","260,500","261,500","257,000","0.06K","0.00%"
"2022- 07- 31","259,000","259,000","259,000","259,000","","0.00%"
"2022- 07- 29","259,000","252,000","262,000","251,500","1.10M","4.86%"
"2022- 07- 28","247,000","251,000","255,000","245,500","0.01K","0.41%"
"2022- 07- 27","246,000","247,000","247,000","241,000","0.06K","0.41%"
"2022- 07- 26","245,000","244,500","245,000","240,500","431.38K","-1.21%"
"2022- 07- 25","248,000","248,000","249,000","244,000","379.66K","-0.80%"
"2022- 07- 24","250,000","250,000","250,000","250,000","","0.00%"
"2022- 07- 22","250,000","250,000","253,500","247,000","464.86K","-0.20%"
"2022- 07- 21","250,500","248,000","256,500","246,500","0.61K","1.83%"
"2022- 07- 20","246,000","250,500","253,500","245,000","0.00K","1.03%"
"2022- 07- 19","243,500","242,500","244,000","240,000","0.00K","-1.22%"
"2022- 07- 18","246,500","234,000","246,500","234,000","0.04K","6.71%"
"2022- 07- 15","231,000","234,500","234,500","228,000","812.77K","-1.07%"
"2022- 07- 14","233,500","233,000","236,000","231,000","0.06K","-1.68%"
"2022- 07- 13","237,500","232,500","239,000","232,500","0.01K","1.71%"
"2022- 07- 12","233,500","237,500","237,500","230,500","0.17K","-2.91%"
"2022- 07- 11","240,500","246,000","247,500","238,500","0.01K","-3.41%"
"2022- 07- 10","249,000","249,000","249,000","249,000","","0.00%"
"2022- 07- 08","249,000","247,000","252,500","246,000","651.00K","1.63%"
"2022- 07- 07","245,000","246,000","249,000","243,000","545.80K","0.62%"
"2022- 07- 06","243,500","240,500","249,500","236,500","0.00K","0.21%"
"2022- 07- 05","243,000","238,500","248,500","237,000","0.11K","3.40%"
"2022- 07- 04","235,000","237,500","240,000","230,500","0.02K","-0.84%"
"2022- 07- 03","237,000","237,000","237,000","237,000","","0.00%"
"2022- 07- 01","237,000","240,000","242,500","233,500","521.49K","-1.25%"
"2022- 06- 30","240,000","242,000","245,000","236,500","0.03K","-2.64%"
"2022- 06- 29","246,500","247,000","248,500","245,000","0.04K","-2.38%"
"2022- 06- 28","252,500","248,500","253,000","246,000","0.01K","1.41%"
"2022- 06- 27","249,000","247,000","253,500","244,500","0.01K","0.61%"
"2022- 06- 24","247,500","238,500","250,000","236,000","989.55K","5.77%"
"2022- 06- 23","234,000","229,500","239,500","229,000","0.50K","2.18%"
"2022- 06- 22","229,000","239,000","239,000","227,000","0.03K","-4.38%"
"2022- 06- 21","239,500","236,000","241,500","234,500","0.03K","2.35%"
"2022- 06- 20","234,000","239,000","240,000","230,000","0.05K","-1.47%"
"2022- 06- 19","237,500","237,500","237,500","237,500","","0.00%"
"2022- 06- 17","237,500","232,500","241,500","232,500","952.83K","-1.04%"
"2022- 06- 16","240,000","249,000","251,000","239,500","0.02K","-1.84%"
"2022- 06- 15","244,500","250,500","251,500","241,500","0.01K","-3.36%"
"2022- 06- 14","253,000","246,000","255,500","246,000","0.32K","-0.39%"
"2022- 06- 13","254,000","262,000","263,000","254,000","0.19K","-5.93%"
"2022- 06- 12","270,000","270,000","270,000","270,000","","0.00%"
"2022- 06- 10","270,000","269,000","274,500","268,500","495.31K","-1.10%"
"2022- 06- 09","273,000","275,500","277,500","269,000","0.00K","-1.80%"
"2022- 06- 08","278,000","280,000","280,000","274,500","0.02K","0.00%"
"2022- 06- 07","278,000","282,500","284,000","276,000","0.01K","-3.30%"
"2022- 06- 06","287,500","287,500","287,500","287,500","","0.00%"
"2022- 06- 03","287,500","293,500","294,500","286,000","468.41K","-0.86%"
"2022- 06- 02","290,000","290,500","291,000","284,000","606.23K","0.69%"
"2022- 06- 01","288,000","288,000","288,000","288,000","","0.00%"
"2022- 05- 31","288,000","281,500","289,500","277,500","1.51M","2.49%"
"2022- 05- 30","281,000","274,000","282,500","273,500","747.70K","4.07%"
"2022- 05- 27","270,000","271,000","272,000","268,500","445.44K","1.50%"
"2022- 05- 26","266,000","269,500","272,500","266,000","518.40K","0.00%"
"2022- 05- 25","266,000","266,500","268,500","262,500","0.03K","0.00%"
"2022- 05- 24","266,000","275,000","275,000","266,000","0.61K","-4.14%"
"2022- 05- 23","277,500","275,000","278,000","274,000","0.74K","0.91%"
"2022- 05- 22","275,000","275,000","275,000","275,000","","0.00%"
"2022- 05- 20","275,000","270,000","277,000","269,000","467.52K","1.29%"
"2022- 05- 19","271,500","268,500","273,000","266,500","0.31K","-1.81%"
"2022- 05- 18","276,500","279,500","280,500","275,000","524.38K","0.36%"
"2022- 05- 17","275,500","273,500","276,000","272,000","416.96K","0.73%"
"2022- 05- 16","273,500","278,000","279,000","273,000","384.48K","-0.36%"
"2022- 05- 15","274,500","274,500","274,500","274,500","","0.00%"
"2022- 05- 13","274,500","272,000","275,000","269,500","470.58K","1.67%"
"2022- 05- 12","270,000","273,500","276,000","270,000","0.02K","-3.23%"
"2022- 05- 11","279,000","274,000","279,000","273,500","0.01K","1.09%"
"2022- 05- 10","276,000","269,000","277,500","269,000","731.04K","0.36%"
"2022- 05- 09","275,000","269,500","277,000","269,000","525.58K","1.10%"
"2022- 05- 08","272,000","272,000","272,000","272,000","","0.00%"
"2022- 05- 06","272,000","272,500","275,000","268,000","783.75K","-3.55%"
"2022- 05- 05","282,000","282,000","282,000","282,000","","0.00%"
"2022- 05- 04","282,000","282,000","287,000","279,500","389.80K","0.00%"
"2022- 05- 03","282,000","280,500","284,000","280,000","417.34K","0.36%"
"2022- 05- 02","281,000","281,000","282,500","279,000","506.95K","-1.92%"
"2022- 05- 01","286,500","286,500","286,500","286,500","","0.00%"
"2022- 04- 29","286,500","282,500","287,500","281,500","538.74K","2.14%"
"2022- 04- 28","280,500","286,000","286,000","278,500","540.38K","0.00%"
"2022- 04- 27","280,500","279,500","282,000","277,000","869.94K","-2.26%"
"2022- 04- 26","287,000","288,500","291,500","285,000","801.96K","-0.52%"
"2022- 04- 25","288,500","292,500","295,000","288,000","816.90K","-3.83%"
"2022- 04- 24","300,000","300,000","300,000","300,000","","0.00%"
"2022- 04- 22","300,000","302,000","304,000","299,500","1.07M","-3.07%"
"2022- 04- 21","309,500","310,500","311,000","306,000","799.63K","-1.90%"
"2022- 04- 20","315,500","315,500","317,000","312,000","491.62K","1.12%"
"2022- 04- 19","312,000","308,000","314,000","307,500","365.86K","1.79%"
"2022- 04- 18","306,500","306,000","308,000","305,000","207.77K","-0.65%"
"2022- 04- 17","308,500","308,500","308,500","308,500","","0.00%"
"2022- 04- 15","308,500","309,000","314,000","305,500","368.69K","-1.44%"
"2022- 04- 14","313,000","311,500","315,500","308,500","459.09K","0.81%"
"2022- 04- 13","310,500","306,000","311,500","304,000","516.80K","0.65%"
"2022- 04- 12","308,500","306,000","311,000","305,000","464.93K","-1.44%"
"2022- 04- 11","313,000","311,000","313,000","308,000","504.23K","-1.11%"
"2022- 04- 10","316,500","316,500","316,500","316,500","","0.00%"
"2022- 04- 08","316,500","322,000","324,500","311,500","622.90K","-1.40%"
"2022- 04- 07","321,000","323,000","328,500","321,000","491.22K","-2.73%"
"2022- 04- 06","330,000","336,500","338,000","329,000","640.82K","-3.65%"
"2022- 04- 05","342,500","340,500","343,000","338,000","388.08K","1.33%"
"2022- 04- 04","338,000","335,500","339,000","332,000","283.20K","0.75%"
"2022- 04- 03","335,500","335,500","335,500","335,500","","0.00%"
"2022- 04- 01","335,500","340,000","340,500","335,500","421.03K","-1.47%"
"2022- 03- 31","340,500","341,500","342,000","338,500","403.36K","0.44%"
"2022- 03- 30","339,000","342,000","342,000","337,000","453.20K","1.50%"
"2022- 03- 29","334,000","334,500","338,000","332,000","321.59K","0.75%"
"2022- 03- 28","331,500","329,500","332,500","324,000","353.98K","-0.45%"
"2022- 03- 27","333,000","333,000","333,000","333,000","","0.00%"
"2022- 03- 25","333,000","339,500","340,000","332,500","556.34K","-2.06%"
"2022- 03- 24","340,000","339,500","342,000","335,000","525.85K","-1.59%"
"2022- 03- 23","345,500","343,000","347,500","341,500","502.52K","1.77%"
"2022- 03- 22","339,500","340,000","341,000","336,000","300.20K","0.15%"
"2022- 03- 21","339,000","347,500","347,500","336,000","397.32K","-1.60%"
"2022- 03- 20","344,500","344,500","344,500","344,500","","0.00%"
"2022- 03- 18","344,500","345,000","346,500","341,500","709.14K","0.00%"
"2022- 03- 17","344,500","337,500","348,000","337,500","1.07M","4.24%"
"2022- 03- 16","330,500","333,500","334,000","324,000","583.22K","0.92%"
"2022- 03- 15","327,500","328,500","335,000","326,000","609.87K","-0.46%"
"2022- 03- 14","329,000","328,500","338,000","325,000","678.05K","0.00%"
"2022- 03- 13","329,000","329,000","329,000","329,000","","0.00%"
"2022- 03- 11","329,000","330,000","332,000","323,000","734.60K","-0.45%"
"2022- 03- 10","330,500","319,000","337,000","316,000","1.49M","8.54%"
"2022- 03- 08","304,500","302,000","309,500","301,500","524.17K","-0.81%"
"2022- 03- 07","307,000","309,000","309,500","305,000","532.99K","-3.31%"
"2022- 03- 06","317,500","317,500","317,500","317,500","","0.00%"
"2022- 03- 04","317,500","325,500","326,000","317,000","340.52K","-2.46%"
"2022- 03- 03","325,500","319,000","327,000","318,500","579.96K","2.68%"
"2022- 03- 02","317,000","319,000","319,500","312,000","539.70K","-0.31%"
"2022- 03- 01","318,000","318,000","318,000","318,000","","0.00%"
"2022- 02- 28","318,000","312,000","318,500","310,500","541.04K","1.11%"
"2022- 02- 27","314,500","314,500","314,500","314,500","","0.00%"
"2022- 02- 25","314,500","308,000","317,500","305,000","808.47K","3.97%"
"2022- 02- 24","302,500","305,000","306,000","300,000","661.10K","-2.10%"
"2022- 02- 23","309,000","316,000","316,500","308,500","439.90K","-1.28%"
"2022- 02- 22","313,000","309,500","313,000","308,000","482.47K","-1.57%"
"2022- 02- 21","318,000","311,000","318,500","308,000","548.50K","0.00%"
"2022- 02- 20","318,000","318,000","318,000","318,000","","0.00%"
"2022- 02- 18","318,000","319,500","320,000","315,500","546.71K","-2.00%"
"2022- 02- 17","324,500","325,000","328,000","319,000","480.57K","0.00%"
"2022- 02- 16","324,500","322,500","325,500","320,000","440.97K","1.88%"
"2022- 02- 15","318,500","325,000","325,500","316,000","333.85K","-1.09%"
"2022- 02- 14","322,000","326,000","327,000","318,000","423.21K","-1.68%"
"2022- 02- 13","327,500","327,500","327,500","327,500","","0.00%"
"2022- 02- 11","327,500","326,500","330,500","323,500","449.38K","-1.21%"
"2022- 02- 10","331,500","326,500","337,500","326,500","699.74K","1.69%"
"2022- 02- 09","326,000","324,000","327,000","322,000","376.67K","1.24%"
"2022- 02- 08","322,000","329,000","329,500","320,000","426.67K","-1.53%"
"2022- 02- 07","327,000","328,500","329,000","320,500","487.58K","-0.15%"
"2022- 02- 06","327,500","327,500","327,500","327,500","","0.00%"
"2022- 02- 04","327,500","321,500","329,500","321,000","544.28K","2.18%"
"2022- 02- 03","320,500","325,500","326,000","320,000","883.13K","3.39%"
"2022- 01- 28","310,000","297,000","311,000","297,000","970.19K","2.31%"
"2022- 01- 27","303,000","307,000","315,500","303,000","938.56K","-3.19%"
"2022- 01- 26","313,000","318,500","321,000","312,000","806.38K","-2.80%"
"2022- 01- 25","322,000","329,500","331,500","318,000","797.63K","-1.98%"
"2022- 01- 24","328,500","333,000","334,000","327,500","491.54K","-1.35%"
"2022- 01- 23","333,000","333,000","333,000","333,000","","0.00%"
"2022- 01- 21","333,000","330,500","340,500","330,000","579.67K","-0.60%"
"2022- 01- 20","335,000","331,000","336,500","326,500","692.65K","0.75%"
"2022- 01- 19","332,500","330,000","334,000","328,000","743.98K","-1.63%"
"2022- 01- 18","338,000","346,500","348,000","335,500","438.03K","-1.60%"
"2022- 01- 17","343,500","340,500","346,500","339,500","416.59K","0.44%"
"2022- 01- 16","342,000","342,000","342,000","342,000","","0.00%"
"2022- 01- 14","342,000","341,000","342,500","335,500","503.52K","-1.72%"
"2022- 01- 13","348,000","348,000","352,000","344,000","658.25K","0.72%"
"2022- 01- 12","345,500","339,500","352,500","339,500","1.05M","3.13%"
"2022- 01- 11","335,000","336,000","344,500","334,500","786.47K","0.00%"
