"날짜","종가","시가","고가","저가","거래량","변동 %"
"2022- 12- 26","158,000","157,000","159,000","157,000","0.00K","0.64%"
"2022- 12- 25","157,000","157,000","157,000","157,000","","0.00%"
"2022- 12- 23","157,000","157,000","158,000","155,500","335.01K","-0.95%"
"2022- 12- 22","158,500","156,500","159,500","156,500","0.01K","1.60%"
"2022- 12- 21","156,000","157,000","157,500","155,500","0.01K","-0.64%"
"2022- 12- 20","157,000","158,000","158,500","154,500","896.69K","-1.26%"
"2022- 12- 19","159,000","160,500","161,500","157,500","730.24K","-2.15%"
"2022- 12- 18","162,500","162,500","162,500","162,500","","0.00%"
"2022- 12- 16","162,500","160,000","163,000","160,000","440.11K","0.31%"
"2022- 12- 15","162,000","163,000","165,000","162,000","0.01K","-0.92%"
"2022- 12- 14","163,500","160,000","165,000","159,500","0.02K","2.51%"
"2022- 12- 13","159,500","164,000","164,000","158,000","0.02K","-2.45%"
"2022- 12- 12","163,500","162,000","163,500","162,000","231.31K","0.62%"
"2022- 12- 11","162,500","162,500","162,500","162,500","","0.00%"
"2022- 12- 09","162,500","163,500","164,000","162,000","460.00K","0.31%"
"2022- 12- 08","162,000","163,500","163,500","161,000","0.00K","-0.61%"
"2022- 12- 07","163,000","164,000","165,000","163,000","0.26K","-0.91%"
"2022- 12- 06","164,500","164,000","165,000","162,500","0.03K","-0.60%"
"2022- 12- 05","165,500","169,500","170,000","164,500","0.04K","-2.07%"
"2022- 12- 04","169,000","169,000","169,000","169,000","","0.00%"
"2022- 12- 02","169,000","172,000","172,500","168,500","450.97K","-1.46%"
"2022- 12- 01","171,500","172,000","172,500","170,500","0.12K","1.48%"
"2022- 11- 30","169,000","169,000","170,500","168,500","424.50K","0.00%"
"2022- 11- 29","169,000","168,000","169,500","167,000","0.22K","0.90%"
"2022- 11- 28","167,500","165,500","169,500","164,000","0.02K","0.90%"
"2022- 11- 27","166,000","166,000","166,000","166,000","","0.00%"
"2022- 11- 25","166,000","168,000","168,500","166,000","353.50K","-0.90%"
"2022- 11- 24","167,500","168,000","168,500","166,500","320.51K","0.90%"
"2022- 11- 23","166,000","166,500","167,500","164,000","447.50K","0.30%"
"2022- 11- 22","165,500","167,500","168,000","165,000","450.13K","-1.49%"
"2022- 11- 21","168,000","169,500","170,000","166,500","513.75K","-0.88%"
"2022- 11- 20","169,500","169,500","169,500","169,500","","0.00%"
"2022- 11- 18","169,500","170,000","173,000","169,500","531.61K","-0.29%"
"2022- 11- 17","170,000","171,000","172,500","169,500","493.94K","-1.16%"
"2022- 11- 16","172,000","175,000","175,500","170,500","633.18K","-1.43%"
"2022- 11- 15","174,500","176,500","177,000","173,000","834.94K","-0.85%"
"2022- 11- 14","176,000","175,000","179,500","174,000","0.09K","2.33%"
"2022- 11- 13","172,000","172,000","172,000","172,000","","0.00%"
"2022- 11- 11","172,000","174,500","175,500","171,000","973.01K","1.47%"
"2022- 11- 10","169,500","167,000","173,000","166,500","1.01M","0.00%"
"2022- 11- 09","169,500","170,500","172,000","167,000","949.73K","-0.29%"
"2022- 11- 08","170,000","171,500","172,000","167,500","800.85K","0.29%"
"2022- 11- 07","169,500","166,500","170,000","166,000","0.05K","3.99%"
"2022- 11- 06","163,000","163,000","163,000","163,000","","0.00%"
"2022- 11- 04","163,000","162,000","164,000","161,500","515.34K","0.62%"
"2022- 11- 03","162,000","162,500","163,000","160,500","0.12K","-1.82%"
"2022- 11- 02","165,000","164,500","165,000","162,000","0.01K","0.30%"
"2022- 11- 01","164,500","163,500","165,000","162,000","621.53K","0.00%"
"2022- 10- 31","164,500","166,000","166,500","162,000","612.14K","0.30%"
"2022- 10- 30","164,000","164,000","164,000","164,000","","0.00%"
"2022- 10- 28","164,000","162,000","166,000","161,500","749.14K","1.23%"
"2022- 10- 27","162,000","160,500","163,500","160,500","0.16K","0.93%"
"2022- 10- 26","160,500","163,000","164,000","160,000","0.94K","-1.23%"
"2022- 10- 25","162,500","162,500","163,000","160,000","963.62K","0.62%"
"2022- 10- 24","161,500","169,000","169,500","161,500","1.43M","-3.29%"
"2022- 10- 23","167,000","167,000","167,000","167,000","","0.00%"
"2022- 10- 21","167,000","169,000","169,500","165,500","693.07K","-0.89%"
"2022- 10- 20","168,500","168,500","169,500","166,500","684.39K","0.30%"
"2022- 10- 19","168,000","166,000","172,500","166,000","0.09K","0.00%"
"2022- 10- 18","168,000","170,500","171,500","165,000","3.71K","0.60%"
"2022- 10- 17","167,000","166,000","168,500","164,000","656.59K","0.00%"
"2022- 10- 16","167,000","167,000","167,000","167,000","","0.00%"
"2022- 10- 14","167,000","167,000","168,000","165,000","653.06K","1.52%"
"2022- 10- 13","164,500","167,500","168,000","164,500","0.05K","-2.08%"
"2022- 10- 12","168,000","167,000","169,500","165,500","0.30K","0.00%"
"2022- 10- 11","168,000","170,000","170,500","166,000","0.02K","-4.27%"
"2022- 10- 10","175,500","175,500","175,500","175,500","","0.00%"
"2022- 10- 07","175,500","176,500","176,500","174,000","539.22K","-1.40%"
"2022- 10- 06","178,000","178,500","179,500","175,000","600.32K","0.56%"
"2022- 10- 05","177,000","183,500","184,000","172,000","1.14M","-1.39%"
"2022- 10- 04","179,500","179,000","183,000","177,500","822.99K","1.70%"
"2022- 10- 03","176,500","176,500","176,500","176,500","","0.00%"
"2022- 09- 30","176,500","181,000","183,000","174,000","993.94K","-2.75%"
"2022- 09- 29","181,500","182,500","184,000","181,000","708.61K","1.11%"
"2022- 09- 28","179,500","184,000","184,500","177,500","1.16M","-3.49%"
"2022- 09- 27","186,000","182,500","186,000","182,000","864.57K","1.92%"
"2022- 09- 26","182,500","187,000","187,500","180,500","1.39M","-4.20%"
"2022- 09- 25","190,500","190,500","190,500","190,500","","0.00%"
"2022- 09- 23","190,500","194,000","195,500","190,500","677.31K","-1.55%"
"2022- 09- 22","193,500","194,500","197,000","192,500","0.27K","-1.78%"
"2022- 09- 21","197,000","196,500","197,000","194,500","0.01K","-0.76%"
"2022- 09- 20","198,500","202,500","202,500","198,500","690.46K","-1.49%"
"2022- 09- 19","201,500","201,500","202,000","198,000","677.15K","0.25%"
"2022- 09- 18","201,000","201,000","201,000","201,000","","0.00%"
"2022- 09- 16","201,000","199,500","202,500","199,000","904.01K","1.52%"
"2022- 09- 15","198,000","199,000","201,000","198,000","0.01K","-0.25%"
"2022- 09- 14","198,500","197,000","200,000","196,000","665.35K","-1.00%"
"2022- 09- 13","200,500","200,500","201,500","198,000","908.30K","0.25%"
"2022- 09- 12","200,000","200,000","200,000","200,000","","0.00%"
"2022- 09- 08","200,000","202,500","203,000","198,500","852.65K","-0.99%"
"2022- 09- 07","202,000","201,000","203,000","199,000","0.00K","0.50%"
"2022- 09- 06","201,000","200,500","201,000","198,000","0.85K","0.50%"
"2022- 09- 05","200,000","197,500","201,000","197,500","0.03K","1.78%"
"2022- 09- 04","196,500","196,500","196,500","196,500","","0.00%"
"2022- 09- 02","196,500","199,000","203,500","196,000","1.40M","0.51%"
"2022- 09- 01","195,500","193,500","197,000","191,000","0.01K","-0.26%"
"2022- 08- 31","196,000","195,000","197,000","194,500","0.02K","0.26%"
"2022- 08- 30","195,500","190,500","196,000","190,500","1.00K","3.71%"
"2022- 08- 29","188,500","188,500","189,000","186,500","598.99K","-2.58%"
"2022- 08- 28","193,500","193,500","193,500","193,500","","0.00%"
"2022- 08- 26","193,500","192,500","194,000","191,500","472.18K","0.78%"
"2022- 08- 25","192,000","189,000","192,500","188,500","546.35K","2.13%"
"2022- 08- 24","188,000","190,000","191,000","185,500","697.52K","-0.53%"
"2022- 08- 23","189,000","189,000","193,000","188,000","708.89K","0.00%"
"2022- 08- 22","189,000","187,000","192,000","187,000","0.06K","-0.53%"
"2022- 08- 21","190,000","190,000","190,000","190,000","","0.00%"
"2022- 08- 19","190,000","187,000","191,500","186,500","765.89K","2.15%"
"2022- 08- 18","186,000","186,500","187,500","184,000","0.71K","-2.11%"
"2022- 08- 17","190,000","195,000","196,500","188,000","0.12K","-3.80%"
"2022- 08- 16","197,500","198,000","199,500","196,000","503.08K","0.77%"
"2022- 08- 15","196,000","196,000","196,000","196,000","","0.00%"
"2022- 08- 12","196,000","193,500","197,500","193,500","623.50K","1.55%"
"2022- 08- 11","193,000","195,000","195,000","192,500","726.48K","0.26%"
"2022- 08- 10","192,500","193,000","194,500","192,000","505.71K","-0.52%"
"2022- 08- 09","193,500","196,000","196,000","191,000","0.09K","-1.28%"
"2022- 08- 08","196,000","194,000","196,000","193,000","1.27K","0.77%"
"2022- 08- 05","194,500","196,000","197,500","193,500","915.83K","-1.02%"
"2022- 08- 04","196,500","198,000","198,500","194,500","0.08K","-0.25%"
"2022- 08- 03","197,000","197,000","198,000","196,000","679.12K","0.25%"
"2022- 08- 02","196,500","196,500","197,000","193,500","709.97K","0.26%"
"2022- 08- 01","196,000","196,500","198,000","195,000","0.04K","0.00%"
"2022- 07- 29","196,000","196,000","197,000","194,000","841.74K","0.51%"
"2022- 07- 28","195,000","198,000","198,000","194,000","0.01K","-0.51%"
"2022- 07- 27","196,000","196,000","197,000","193,000","601.29K","0.00%"
"2022- 07- 26","196,000","196,000","196,500","192,500","733.76K","0.00%"
"2022- 07- 25","196,000","193,000","198,500","193,000","0.44K","2.62%"
"2022- 07- 22","191,000","191,000","193,000","188,000","1.37M","1.06%"
"2022- 07- 21","189,000","189,000","193,500","185,500","2.13M","0.00%"
"2022- 07- 20","189,000","191,500","191,500","188,500","0.36K","0.27%"
"2022- 07- 19","188,500","185,000","189,000","184,500","811.45K","1.62%"
"2022- 07- 18","185,500","187,000","188,500","183,500","694.59K","1.09%"
"2022- 07- 15","183,500","183,000","184,500","178,500","763.86K","0.55%"
"2022- 07- 14","182,500","183,000","184,500","180,500","772.22K","-0.54%"
"2022- 07- 13","183,500","180,000","185,000","179,000","0.23K","2.51%"
"2022- 07- 12","179,000","179,500","181,000","177,000","0.33K","0.00%"
"2022- 07- 11","179,000","179,500","182,000","179,000","0.59K","0.56%"
"2022- 07- 10","178,000","178,000","178,000","178,000","","0.00%"
"2022- 07- 08","178,000","177,500","180,500","177,000","822.67K","1.71%"
"2022- 07- 07","175,000","175,000","177,000","172,500","534.47K","1.45%"
"2022- 07- 06","172,500","176,500","177,000","172,000","0.01K","-2.82%"
"2022- 07- 05","177,500","180,000","180,500","173,500","0.91K","-0.28%"
"2022- 07- 04","178,000","181,000","183,000","175,000","1.00M","-1.11%"
"2022- 07- 03","180,000","180,000","180,000","180,000","","0.00%"
"2022- 07- 01","180,000","181,500","185,000","179,500","908.54K","-0.28%"
"2022- 06- 30","180,500","176,000","184,500","175,500","0.85K","2.85%"
"2022- 06- 29","175,500","180,000","181,000","172,500","0.15K","-5.65%"
"2022- 06- 28","186,000","183,500","189,000","183,500","1.02M","1.64%"
"2022- 06- 27","183,000","177,500","185,000","176,500","0.22K","5.78%"
"2022- 06- 24","173,000","170,500","175,000","170,500","471.36K","1.17%"
"2022- 06- 23","171,000","172,000","174,000","170,000","0.13K","-0.29%"
"2022- 06- 22","171,500","174,500","174,500","171,000","0.18K","-0.58%"
"2022- 06- 21","172,500","171,500","175,000","170,000","528.67K","1.17%"
"2022- 06- 20","170,500","172,500","173,000","168,500","0.22K","0.29%"
"2022- 06- 19","170,000","170,000","170,000","170,000","","0.00%"
"2022- 06- 17","170,000","168,000","172,000","168,000","776.95K","-1.73%"
"2022- 06- 16","173,000","177,000","177,500","172,500","0.01K","-0.57%"
"2022- 06- 15","174,000","173,500","178,500","171,500","0.03K","1.46%"
"2022- 06- 14","171,500","172,000","172,500","169,000","0.53K","-2.00%"
"2022- 06- 13","175,000","180,000","181,500","173,000","1.19M","-5.15%"
"2022- 06- 12","184,500","184,500","184,500","184,500","","0.00%"
"2022- 06- 10","184,500","181,500","185,000","180,500","568.93K","1.10%"
"2022- 06- 09","182,500","183,000","183,500","180,500","0.04K","-0.27%"
"2022- 06- 08","183,000","184,000","185,000","182,000","0.01K","-0.27%"
"2022- 06- 07","183,500","186,000","186,500","183,000","619.91K","-1.87%"
"2022- 06- 06","187,000","187,000","187,000","187,000","","0.00%"
"2022- 06- 03","187,000","188,500","189,000","185,000","398.01K","-0.27%"
"2022- 06- 02","187,500","189,000","189,000","186,500","387.00K","-1.06%"
"2022- 06- 01","189,500","189,500","189,500","189,500","","0.00%"
"2022- 05- 31","189,500","187,000","189,500","187,000","904.75K","1.07%"
"2022- 05- 30","187,500","187,500","188,000","185,500","366.08K","1.08%"
"2022- 05- 27","185,500","186,500","186,500","184,500","334.08K","0.82%"
"2022- 05- 26","184,000","183,500","186,000","183,000","427.28K","0.27%"
"2022- 05- 25","183,500","186,000","186,000","182,000","480.06K","-0.81%"
"2022- 05- 24","185,000","187,000","188,000","183,500","0.32K","-1.60%"
"2022- 05- 23","188,000","188,500","189,000","186,500","0.26K","0.80%"
"2022- 05- 20","186,500","183,500","186,500","183,000","465.30K","2.47%"
"2022- 05- 19","182,000","181,500","183,500","181,000","539.42K","-1.89%"
"2022- 05- 18","185,500","187,000","187,500","183,500","537.91K","0.00%"
"2022- 05- 17","185,500","185,500","186,500","182,500","526.33K","0.82%"
"2022- 05- 16","184,000","188,500","189,500","183,500","546.67K","-1.34%"
"2022- 05- 15","186,500","186,500","186,500","186,500","","0.00%"
"2022- 05- 13","186,500","182,000","187,000","181,500","921.44K","3.32%"
"2022- 05- 12","180,500","181,500","183,500","180,000","0.04K","-1.37%"
"2022- 05- 11","183,000","179,000","184,500","178,000","0.00K","1.39%"
"2022- 05- 10","180,500","180,500","181,500","176,000","770.25K","-0.55%"
"2022- 05- 09","181,500","182,000","183,500","180,500","501.89K","-0.55%"
"2022- 05- 06","182,500","181,500","183,500","181,000","372.48K","-0.82%"
"2022- 05- 05","184,000","184,000","184,000","184,000","","0.00%"
"2022- 05- 04","184,000","183,500","184,500","182,000","346.64K","0.27%"
"2022- 05- 03","183,500","185,500","186,500","182,500","660.02K","-1.87%"
"2022- 05- 02","187,000","184,500","188,000","184,500","0.14K","0.54%"
"2022- 05- 01","186,000","186,000","186,000","186,000","","0.00%"
"2022- 04- 29","186,000","187,000","188,000","184,000","761.55K","-1.33%"
"2022- 04- 28","188,500","187,500","188,500","186,000","0.34K","0.80%"
"2022- 04- 27","187,000","184,000","188,500","183,000","1.15M","0.00%"
"2022- 04- 26","187,000","187,000","191,000","186,500","2.31M","2.75%"
"2022- 04- 25","182,000","177,000","184,500","176,500","0.01K","1.11%"
"2022- 04- 22","180,000","181,500","182,500","179,000","851.03K","-1.64%"
"2022- 04- 21","183,000","184,000","184,500","182,500","0.02K","0.00%"
"2022- 04- 20","183,000","181,000","184,000","180,000","811.80K","1.10%"
"2022- 04- 19","181,000","179,000","181,500","178,000","0.00K","1.40%"
"2022- 04- 18","178,500","176,000","178,500","175,500","272.81K","0.85%"
"2022- 04- 17","177,000","177,000","177,000","177,000","","0.00%"
"2022- 04- 15","177,000","176,500","178,000","175,500","556.80K","-0.28%"
"2022- 04- 14","177,500","181,500","182,000","176,500","0.12K","-1.93%"
"2022- 04- 13","181,000","179,000","181,000","178,500","0.09K","1.69%"
"2022- 04- 12","178,000","179,000","180,500","176,500","0.00K","-0.84%"
"2022- 04- 11","179,500","176,500","181,000","176,000","0.19K","1.70%"
"2022- 04- 10","176,500","176,500","176,500","176,500","","0.00%"
"2022- 04- 08","176,500","178,000","179,000","175,500","456.87K","-1.12%"
"2022- 04- 07","178,500","180,000","182,000","178,500","773.71K","-0.83%"
"2022- 04- 06","180,000","177,000","182,000","176,500","637.92K","0.56%"
"2022- 04- 05","179,000","178,500","180,000","177,000","0.04K","0.56%"
"2022- 04- 04","178,000","177,000","179,000","174,500","507.98K","0.00%"
"2022- 04- 03","178,000","178,000","178,000","178,000","","0.00%"
"2022- 04- 01","178,000","178,000","178,500","177,000","460.81K","-1.39%"
"2022- 03- 31","180,500","180,000","181,000","179,000","0.02K","-0.28%"
"2022- 03- 30","181,000","179,500","182,500","179,500","0.15K","2.55%"
"2022- 03- 29","176,500","176,000","178,000","174,000","542.93K","1.15%"
"2022- 03- 28","174,500","172,500","175,500","171,500","0.00K","0.29%"
"2022- 03- 27","174,000","174,000","174,000","174,000","","0.00%"
"2022- 03- 25","174,000","176,500","176,500","173,000","561.34K","-1.14%"
"2022- 03- 24","176,000","174,000","177,000","173,500","704.28K","0.00%"
"2022- 03- 23","176,000","175,000","177,500","174,000","0.12K","1.44%"
"2022- 03- 22","173,500","169,000","174,500","169,000","1.06M","2.97%"
"2022- 03- 21","168,500","171,500","172,000","168,500","0.87K","-1.46%"
"2022- 03- 20","171,000","171,000","171,000","171,000","","0.00%"
"2022- 03- 18","171,000","171,500","171,500","169,500","756.63K","1.48%"
"2022- 03- 17","168,500","173,000","173,000","168,500","0.01K","0.30%"
"2022- 03- 16","168,000","164,500","168,500","163,000","0.00K","3.07%"
"2022- 03- 15","163,000","164,000","165,500","162,000","0.78K","-0.91%"
"2022- 03- 14","164,500","166,500","166,500","163,000","0.05K","-2.66%"
"2022- 03- 13","169,000","169,000","169,000","169,000","","0.00%"
"2022- 03- 11","169,000","169,000","169,500","165,500","771.29K","0.00%"
"2022- 03- 10","169,000","171,500","172,000","167,500","1.08M","0.60%"
"2022- 03- 09","168,000","168,000","168,000","168,000","","0.00%"
"2022- 03- 08","168,000","164,000","170,500","163,500","724.54K","0.00%"
"2022- 03- 07","168,000","170,000","171,000","165,500","0.04K","-2.61%"
"2022- 03- 06","172,500","172,500","172,500","172,500","","0.00%"
"2022- 03- 04","172,500","176,500","177,500","172,500","862.58K","-2.82%"
"2022- 03- 03","177,500","173,500","179,000","173,000","0.28K","4.11%"
"2022- 03- 02","170,500","172,000","172,500","169,500","0.11K","-2.57%"
"2022- 03- 01","175,000","175,000","175,000","175,000","","0.00%"
"2022- 02- 28","175,000","171,000","175,000","168,000","1.23M","0.57%"
"2022- 02- 27","174,000","174,000","174,000","174,000","","0.00%"
"2022- 02- 25","174,000","175,000","175,500","171,500","944.79K","0.58%"
"2022- 02- 24","173,000","178,500","179,000","171,000","0.79K","-4.16%"
"2022- 02- 23","180,500","182,000","183,000","179,500","0.04K","-0.55%"
"2022- 02- 22","181,500","181,000","183,000","180,500","0.40K","-1.89%"
"2022- 02- 21","185,000","180,500","185,500","179,500","0.01K","0.82%"
"2022- 02- 20","183,500","183,500","183,500","183,500","","0.00%"
"2022- 02- 18","183,500","181,000","184,000","180,500","425.07K","0.00%"
"2022- 02- 17","183,500","182,500","186,000","181,000","0.02K","0.82%"
"2022- 02- 16","182,000","185,000","185,000","181,500","0.00K","0.83%"
"2022- 02- 15","180,500","177,000","183,000","176,500","952.24K","2.27%"
"2022- 02- 14","176,500","179,500","181,000","176,000","0.29K","-3.55%"
"2022- 02- 13","183,000","183,000","183,000","183,000","","0.00%"
"2022- 02- 11","183,000","183,000","184,500","181,000","996.54K","-1.35%"
"2022- 02- 10","185,500","186,000","187,000","182,500","0.02K","0.27%"
"2022- 02- 09","185,000","186,000","186,000","182,500","990.14K","0.27%"
"2022- 02- 08","184,500","186,500","188,000","183,500","1.06M","-1.07%"
"2022- 02- 07","186,500","189,500","190,000","184,500","822.87K","-1.84%"
"2022- 02- 06","190,000","190,000","190,000","190,000","","0.00%"
"2022- 02- 04","190,000","190,500","192,000","188,000","831.95K","-0.78%"
"2022- 02- 03","191,500","194,500","195,000","191,500","0.33K","1.06%"
"2022- 01- 28","189,500","186,500","190,500","180,000","1.41M","1.61%"
"2022- 01- 27","186,500","190,000","191,500","185,500","0.68K","-1.84%"
"2022- 01- 26","190,000","193,500","194,500","189,500","0.69K","-2.31%"
"2022- 01- 25","194,500","196,500","197,000","190,000","1.17M","-1.27%"
"2022- 01- 24","197,000","197,500","200,000","195,000","655.60K","-1.50%"
"2022- 01- 23","200,000","200,000","200,000","200,000","","0.00%"
"2022- 01- 21","200,000","199,500","201,000","198,500","511.87K","-0.99%"
"2022- 01- 20","202,000","200,500","202,500","199,500","0.16K","0.75%"
"2022- 01- 19","200,500","200,500","203,500","200,000","522.38K","-0.99%"
"2022- 01- 18","202,500","206,000","206,000","201,500","577.58K","-1.22%"
"2022- 01- 17","205,000","208,500","209,000","202,500","721.98K","-1.91%"
"2022- 01- 16","209,000","209,000","209,000","209,000","","0.00%"
"2022- 01- 14","209,000","209,500","211,000","208,000","404.24K","-0.48%"
"2022- 01- 13","210,000","211,500","213,000","210,000","497.33K","-0.71%"
"2022- 01- 12","211,500","211,500","213,000","210,500","467.91K","0.48%"
"2022- 01- 11","210,500","209,500","211,000","209,000","0.07K","0.48%"
"2022- 01- 10","209,500","214,500","215,000","209,000","0.18K","-2.56%"
"2022- 01- 09","215,000","215,000","215,000","215,000","","0.00%"
"2022- 01- 07","215,000","214,500","216,500","213,500","575.22K","0.47%"
